X,Y,ZB,MATID,Area,ID
324718.6631,6276712.927,9.941061,53,1167.019,4498
324759.8488,6276743.782,11.57346,53,1353.704,4499
324521.1957,6282146.16,1.11643,53,1098.434,4500
324528.1381,6289680.494,2.912363,53,1685.279,4501
324525.4956,6289644.013,2.852474,53,1636.121,4502
324522.2686,6289610.808,2.545808,53,1555.705,4503
324518.44,6289579.167,2.593897,53,1498.503,4504
324571.7944,6289668.559,1.317229,53,2200.432,4505
324570.3943,6289624.564,1.765303,53,1892.833,4506
324567.1705,6289588.26,1.690922,53,1633.586,4507
324561.3823,6289556.205,1.837003,53,1499.255,4508
324529.2434,6289206.767,1.142375,53,1269.888,4509
324564.7104,6289222.931,0.5099939,53,1412.325,4510
324603.0802,6289239.281,1.376236,53,1815.933,4511
324644.4612,6289255.404,0.9885514,53,1955.244,4512
324686.3077,6289272.909,0.7735012,53,2183.954,4513
324504.2402,6277496.54,1.974444,53,1402.146,4514
324533.7408,6277476.632,1.6902,53,1617.697,4515
324492.6793,6276619.3,3.140247,53,434.7037,4516
324499.1644,6276664.16,2.913048,53,1025.91,4517
324516.9395,6276640.788,3.01339,53,1331.133,4518
324529.185,6276691.634,2.720585,53,1362.983,4519
324550.9148,6276662.111,2.445098,53,1691.596,4520
324565.7254,6276710.75,1.197374,53,1362.139,4521
324587.5061,6276680.548,1.888065,53,1683.092,4522
324605.5609,6276722.888,2.407895,53,1139.044,4523
324625.3507,6276696.74,1.567205,53,1422.554,4524
324646.2754,6276733.809,2.177644,53,982.231,4525
324663.7365,6276712.644,1.633502,53,1173.688,4526
324686.0001,6276748.395,1.718062,53,882.6612,4527
324701.7316,6276731.169,1.085272,53,1034.1,4528
324723.1188,6276770.219,1.938375,53,831.5818,4529
324738.4092,6276757.049,2.349648,53,973.2354,4530
324758.5281,6276795.945,2.984862,53,689.7429,4531
324774.4282,6276787.557,4.568221,53,801.801,4532
324495.0966,6282143.82,12.94534,53,974.7746,4533
324514.936,6286239.071,15.42021,53,2866.674,4534
324605.7936,6286290.955,14.55093,53,3292.971,4535
324685.8319,6286333.293,5.154161,53,2625.367,4536
324786.7685,6286332.387,5.997932,53,3751.835,4537
324898.5446,6286328.106,2.019346,53,2933.51,4538
324982.2433,6286386.709,3.861077,53,2293.585,4539
325034.8769,6286466.155,17.15231,53,1689.26,4540
325119.8374,6286501.306,12.20481,53,3065.67,4541
325223.3822,6286522.356,8.864532,53,2891.19,4542
325308.8807,6286580.237,14.16254,53,2461.8,4543
324484.0573,6282109.8,-1.300581,51,1218.968,4544
324516.8469,6282105.023,-0.4111582,51,1223.473,4545
324550.5963,6282101.296,-0.2855056,51,1399.757,4546
324583.7094,6282093.889,-0.6063324,51,1347.361,4547
324615.023,6282086.19,-0.4345071,51,1454.553,4548
324472.9875,6277058.792,1.291976,53,941.6982,4549
324497.3411,6277014.071,0.7261392,53,1177.46,4550
324528.1086,6276972.859,0.8380279,53,1321.317,4551
324560.9566,6276932.971,0.8086224,53,1391.784,4552
324594.5189,6276893.261,0.9338392,53,1494.782,4553
324489.6724,6277067.067,1.142583,53,1041.384,4554
324519.1073,6277024.554,1.058743,53,1259.494,4555
324551.6708,6276985.691,1.273422,53,1383.418,4556
324584.8007,6276947.341,1.163483,53,1411.486,4557
324618.7979,6276909.832,1.172573,53,1456.961,4558
324508.9859,6277077.996,1.208274,53,1435.962,4559
324543.4474,6277036.88,1.457152,53,1428.201,4560
324576.9927,6276999.898,2.587584,53,1499.792,4561
324609.5159,6276962.486,2.454394,53,1453.258,4562
324643.2208,6276926.57,2.434152,53,1422.697,4563
324530.014,6277394.124,0.919716,53,721.4868,4564
324515.1022,6277357.846,-0.4491127,51,665.808,4565
324500.1621,6277321.19,-2.551396,53,618.4202,4566
324486.5216,6277283.35,-3.511654,53,567.2897,4567
324475.3657,6277244.877,-2.373345,51,553.5386,4568
324468.008,6277206.22,-2.746896,51,707.4037,4569
324474.8519,6277164.953,-0.8292069,51,1067.93,4570
324497.5521,6277126.62,-0.7261224,51,897.1569,4571
324530.0463,6277088.871,-0.7169888,51,1307.493,4572
324565.9271,6277049.409,-0.9496349,51,1067.557,4573
324599.2071,6277012.533,-0.9911518,51,978.1539,4574
324631.0183,6276975.363,-0.7278416,51,951.8216,4575
324663.7411,6276940.648,-0.6275855,51,913.1903,4576
324546.8968,6277386.707,-1.155289,51,745.1951,4577
324530.7974,6277351.416,-2.107874,51,628.8708,4578
324514.959,6277316.589,-1.855657,51,608.007,4579
324500.2941,6277280.112,-2.697844,51,547.4554,4580
324489.6607,6277243.01,-3.236905,51,534.1884,4581
324486.6985,6277206.273,-1.05248,51,657.6912,4582
324496.3123,6277169.649,-0.5778629,51,922.8233,4583
324518.9433,6277134.985,-0.4258317,51,885.9891,4584
324550.2066,6277099.892,-0.4601574,51,1182.254,4585
324583.5852,6277062.037,-0.5401468,51,1065.916,4586
324615.4878,6277024.181,-0.7216611,51,979.028,4587
324647.1939,6276986.747,-0.4888066,51,956.7552,4588
324680.0573,6276951.546,-0.3471219,51,926.9528,4589
324563.7792,6277379.286,-1.437135,51,768.8447,4590
324546.4934,6277344.987,-1.71505,51,592.072,4591
324529.7566,6277311.985,-0.2640272,51,597.7385,4592
324514.0672,6277276.877,-1.246529,53,527.5668,4593
324503.9564,6277241.14,0.2552581,53,514.738,4594
324505.4204,6277206.326,0.0565158,53,607.9583,4595
324517.7623,6277174.339,-0.4797775,53,777.6636,4596
324540.3339,6277143.353,-0.7089034,53,874.8213,4597
324570.3651,6277110.909,-0.5317558,53,1056.803,4598
324601.2434,6277074.665,-0.4673687,53,1064.821,4599
324631.7681,6277035.829,-0.3813159,53,980.0768,4600
324663.3699,6276998.131,-1.017587,53,962.1927,4601
324696.3729,6276962.442,-0.8415661,53,940.8174,4602
324474.471,6277519.807,2.041698,53,446.1932,4603
324471.3117,6277542.868,1.930725,53,1036.626,4604
324510.3035,6277531.434,1.775296,53,1348.996,4605
324548.786,6277513.481,1.658174,53,1470.424,4606
324459.0843,6277153.647,0.767177,53,634.4658,4607
324462.1358,6277104.129,0.669632,53,753.7914,4608
324475.3557,6277119.51,0.797609,53,938.2148,4609
324469.7633,6277669.56,1.232496,53,1199.986,4610
324513.9533,6277653.549,1.573701,53,1030.599,4611
324462.0561,6276705.224,-0.2683385,51,678.4734,4612
324473.1763,6276691.932,-0.5,51,692.0992,4613
324484.4498,6276678.77,0.4865319,51,709.1603,4614
324494.3971,6276729.171,0.02097451,53,547.3301,4615
324504.1452,6276719.08,-0.5,51,565.1527,4616
324514.0283,6276709.099,0.09907978,51,582.6085,4617
324529.4733,6276749.023,-0.2889638,53,536.5196,4618
324540.2256,6276739.141,-0.5,51,540.5238,4619
324551.0882,6276729.35,0.1388089,51,541.2565,4620
324566.3413,6276762.603,-0.2711866,53,549.427,4621
324578.7309,6276751.496,-0.5,51,550.4522,4622
324591.2203,6276740.47,-0.3137897,51,547.141,4623
324604.241,6276772.339,0.4154717,53,573.0453,4624
324617.9337,6276760.825,-0.5,51,590.8594,4625
324631.7021,6276749.376,-1.227606,51,605.7172,4626
324641.8574,6276784.813,-0.9143979,51,640.7407,4627
324656.7066,6276773.534,-0.5,51,655.0496,4628
324671.606,6276762.299,-1.530207,51,667.2251,4629
324677.0625,6276801.978,-0.438382,51,651.5899,4630
324692.4946,6276791.794,-0.5,51,684.4387,4631
324707.9569,6276781.635,-1.235621,51,716.2836,4632
324711.1106,6276823.132,-0.1856704,51,653.2444,4633
324727.1568,6276814.098,-0.5,51,667.1229,4634
324743.2158,6276805.075,-1.696258,53,680.6909,4635
324547.4826,6290832.24,1.313279,52,9918.683,4636
324641.1589,6290765.887,0.8251722,52,10472.93,4637
324733.6601,6290705.648,0.7657262,52,7971.341,4638
324820.8105,6290650.547,0.661153,52,6992.528,4639
324477.1743,6282076.45,-0.5,52,1216.043,4640
324470.6752,6282044.253,-0.08294008,52,1260.637,4641
324464.272,6282013.11,-0.5503471,51,1240.861,4642
324458.2552,6281983.38,-0.4373564,52,1249.704,4643
324513.3977,6282069.033,1.376355,52,1314.571,4644
324507.8695,6282033.804,1.371315,52,1357.091,4645
324502.4703,6281999.418,-0.570628,51,1344.273,4646
324497.4353,6281966.221,-0.5166579,51,1352.451,4647
324550.1553,6282060.506,1.402,52,1531.83,4648
324546.6408,6282020.129,1.218602,52,1680.137,4649
324543.2496,6281980.403,-0.6143232,51,1777.797,4650
324540.1643,6281941.607,-0.5167235,51,1877.569,4651
324586.533,6282050.478,1.240176,52,1575.091,4652
324587.102,6282007.873,-0.4766811,52,1783.481,4653
324587.7616,6281965.676,-0.5255272,51,1954.189,4654
324588.5672,6281924.057,-0.386791,51,2135.255,4655
324623.9012,6282041.646,1.270592,52,1492.848,4656
324629.2941,6282000.758,-0.48161,52,1694.185,4657
324634.7416,6281959.976,-0.5172006,51,1882.169,4658
324640.2159,6281919.387,-0.4263275,51,2069.118,4659
324500.885,6277405.247,12.28154,53,1725.034,4660
324489.5941,6277366.661,12.43553,53,1508.256,4661
324477.961,6277327.691,12.71593,53,1247.596,4662
324467.0057,6277287.929,12.30089,53,1066.788,4663
324456.9308,6277248.375,12.91553,53,932.512,4664
324447.816,6277208.215,11.3718,53,906.8224,4665
324440.5864,6277161.486,11.34441,53,1215.734,4666
324441.1802,6277107.495,8.555614,53,1194.494,4667
324453.8969,6277055.108,7.376383,53,1096.104,4668
324477.9577,6277004.023,7.154782,53,1137.404,4669
324507.9925,6276959.702,9.558922,53,1174.389,4670
324540.1406,6276919.115,9.508748,53,1203.622,4671
324573.1328,6276879.131,12.23809,53,1163.654,4672
324599.1317,6276839.348,11.30221,53,1052.773,4673
324448.9274,6276723.473,9.136813,53,1081.625,4674
324481.2259,6276744.196,7.36546,53,995.5557,4675
324516.1007,6276761.999,11.45628,53,835.217,4676
324553.1396,6276776.741,12.95315,53,800.996,4677
324590.4118,6276788.576,13.14725,53,931.1912,4678
324478.5291,6286331.881,2,52,5927.02,4679
324497.8931,6286277.696,2.905748,52,5903.909,4680
324561.2462,6286401.633,1.95,52,6285.139,4681
324586.7711,6286337.834,2.17144,52,6922.011,4682
324639.6076,6286451.535,1.8,52,6968.355,4683
324668.202,6286383.449,1.909279,52,6992.727,4684
324740.1167,6286443.006,1.7,52,5464.867,4685
324769.6871,6286379.567,1.347596,52,5995.02,4686
324832.2287,6286419.36,1.121261,52,4155.174,4687
324871.2576,6286366.117,0.9669808,52,5598.058,4688
324907.7555,6286468.375,1.113388,52,6723.921,4689
324949.3148,6286419.059,0.9,52,6869.431,4690
324971.0972,6286554.045,0.72,52,5906.608,4691
325005.2645,6286498.042,0.723199,52,6152.77,4692
325062.8483,6286600.578,0.7133449,52,6706.704,4693
325093.5553,6286542.945,0.7208878,52,7250.123,4694
325158.0955,6286628.331,0.6267866,52,6049.419,4695
325196.3806,6286566.654,0.770384,52,7264.628,4696
325228.5676,6286692.593,0.626,52,7447.307,4697
325276.6388,6286626.052,0.625,52,9253.72,4698
324445.0023,6282417.777,0.966354,52,1193.527,4699
324472.3676,6282377.181,0.8824018,52,1408.842,4700
324494.8921,6282337.22,1.013288,52,1624.693,4701
324517.2322,6282293.277,0.7303,52,2284.198,4702
324534.6919,6282247.717,0.676953,52,1929.828,4703
324546.2038,6282198.062,0.8742812,52,2142.477,4704
324550.9092,6282145.479,1.193353,52,1674.666,4705
324465.0575,6282433.756,0.764061,52,1530.056,4706
324500.091,6282390.921,0.9802551,52,1734.593,4707
324529.8971,6282349.805,0.7407543,52,1697.776,4708
324557.6333,6282303.908,0.7601185,52,2434.978,4709
324575.3238,6282252.28,0.8721153,52,1970.37,4710
324581.527,6282198.1,1.171827,52,1871.399,4711
324582.5469,6282142.738,1.287664,52,1450.444,4712
324458.9109,6277641.525,1.198805,53,1434.122,4713
324445.5317,6277610.57,2.029877,53,1472.439,4714
324505.5068,6277629.09,0.981775,53,1700.18,4715
324490.1247,6277599.153,1.545461,53,1643.271,4716
324556.5834,6277615.654,0.9998641,53,1700.125,4717
324537.9977,6277587.108,1.01124,53,1602.898,4718
324606.5908,6277599.972,0.9214158,53,1670.161,4719
324585.1689,6277574.403,1.404039,53,1500.346,4720
324449.888,6282121.69,1.232746,53,928.6041,4721
324447.2904,6282143.829,14.33011,53,1187.535,4722
324435.4708,6277708.414,11.29295,53,790.104,4723
324476.535,6277693.595,9.766082,53,1034.641,4724
324523.6961,6277670.807,11.01393,53,1104.01,4725
324571.7771,6277645.154,12.99265,53,1058.316,4726
324426.5563,6276684.577,3.42592,53,291.2458,4727
324453.9916,6286376.721,22.72591,53,4308.45,4728
324525.3776,6286445.387,5.611835,53,5792.69,4729
324616.5869,6286507.902,5.859269,53,5581.24,4730
324722.1235,6286504.141,17.06258,53,5361.659,4731
324807.3782,6286478.133,25.2476,53,4810.986,4732
324878.3995,6286508.559,18.10525,53,3928.725,4733
324942.2521,6286597.063,12.65617,53,4802.212,4734
325044.507,6286653.323,16.51036,53,6028.68,4735
325133.9325,6286678.867,24.51865,53,3237.1,4736
325192.3962,6286736.417,9.840641,53,3894.203,4737
324436.8033,6277555.553,1.672297,53,525.5555,4738
324434.2754,6277579.819,-0.6713373,51,1344.001,4739
324476.6096,6277570.518,-1.005553,53,1262.994,4740
324520.9784,6277559.721,-1.488014,51,1330.978,4741
324565.4571,6277545.317,-1.110409,51,1666.954,4742
324420.2513,6282655.684,9.436934,53,805.175,4743
324443.2916,6282623.446,12.78761,53,888.365,4744
324468.0174,6282588.772,11.32515,53,900.0408,4745
324493.7362,6282546.233,12.0738,53,1267.113,4746
324524.5658,6282494.685,11.54755,53,1159.875,4747
324556.9386,6282444.78,15.21532,53,1024.64,4748
324594.9933,6282399.754,12.89744,53,1111.57,4749
324636.3999,6282346.227,12.556,53,1143.9,4750
324667.4416,6282283.852,9.402845,53,1151.815,4751
324684.9261,6282226.588,7.559152,53,1112.875,4752
324693.093,6282179.073,10.71799,53,893.025,4753
324435.2243,6289677.82,3.819678,53,680.4078,4754
324425.8124,6289654.52,4.645242,53,1659.673,4755
324436.3143,6289628.65,4.113206,53,624.8253,4756
324478.4118,6289679.071,3.685072,53,1420.206,4757
324476.9554,6289651.437,3.706959,53,1351.95,4758
324482.9133,6289627.717,3.793411,53,685.8412,4759
324474.3054,6289609.094,3.116872,53,1249.77,4760
324422.243,6277548.627,15.83291,53,877.4325,4761
324457.536,6277514.697,10.193,53,913.0326,4762
324484.9484,6277479.162,9.85191,53,1003.617,4763
324504.0902,6277439.667,9.830006,53,1101.51,4764
324417.1333,6282460.3,0.7337534,53,776.31,4765
324424.475,6282483.082,0.7147556,52,1819.225,4766
324414.9114,6289148.862,9.039425,53,1010.024,4767
324447.5267,6289164.859,8.480651,53,1142.907,4768
324481.8725,6289181.749,8.732473,53,1260.918,4769
324516.7946,6289184.96,8.582742,53,969.408,4770
324555.1096,6289186.324,9.250062,53,896.4065,4771
324590.1129,6289197.912,12.46548,53,908.5115,4772
324631.1338,6289186.867,9.255668,53,1281.52,4773
324681.0724,6289179.103,5.092458,53,1044.005,4774
324719.9835,6289218.194,11.11852,53,2040.74,4775
324410.815,6276660.607,1.905143,53,624.8385,4776
324398.0945,6276628.47,2.129144,53,591.4772,4777
324406.3843,6277714.87,9.418946,53,287.5695,4778
324416.2919,6277776.861,7.312724,53,1048.348,4779
324405.7543,6277738.241,9.917549,53,1028.85,4780
324400.7626,6282642.79,1.473098,53,952.8713,4781
324421.216,6282606.73,0.6871448,53,1471.43,4782
324442.6374,6282569.775,0.7008575,53,1793.836,4783
324469.8472,6282525.574,0.6947805,53,2543.596,4784
324504.4461,6282477.591,0.6075478,53,1946.49,4785
324540.8039,6282429.358,0.8606235,53,1669.945,4786
324581.2054,6282383.883,0.7260478,53,1397.92,4787
324618.2296,6282330.078,1.041785,53,2182.835,4788
324642.7154,6282270.686,1.242805,53,2388.495,4789
324657.1292,6282214.713,1.676041,52,2085.11,4790
324670.0126,6282166.732,1.284793,53,1509.89,4791
324387.062,6276632.143,3.424082,53,245.8018,4792
324784.4779,6289555.019,-0.9519898,51,1898.319,4793
324787.0652,6289509.95,-0.8895283,51,1483.193,4794
324781.6586,6289467.278,-0.8387713,52,1422.963,4795
324770.3045,6289427.662,-0.8775728,52,1377.416,4796
324751.3221,6289391.224,-0.7264726,51,1493.168,4797
324723.3773,6289356.594,-1.075606,51,1587.984,4798
324690.1847,6289328.279,-0.9172565,51,1562.94,4799
324652.7574,6289305.31,-0.9549502,51,1774.442,4800
324613.3332,6289286.748,-0.5254388,51,1709.12,4801
324573.889,6289270.399,-0.4514987,51,1689.417,4802
324537.0155,6289252.571,-0.4541257,51,1743.182,4803
324499.7588,6289234.507,-0.7583848,51,1830.364,4804
324464.5909,6289216.095,-0.8892816,51,1639.2,4805
324432.265,6289196.623,-1.230669,51,1520.174,4806
324398.8732,6289177.419,-1.730557,53,1428.856,4807
324379.0528,6277629.582,2.087383,53,758.5012,4808
324407.3744,6277620.135,2.207981,53,1252.345,4809
324396.4367,6277693.484,2.850265,53,1052.156,4810
324384.9363,6277660.387,2.239103,53,1056.324,4811
324430.3225,6277683.117,2.19467,53,1308.891,4812
324418.6136,6277652.204,2.255651,53,1296.496,4813
324381.5937,6282673.493,3.539547,53,558.0826,4814
324387.162,6289658.997,4.871942,53,970.652,4815
324387.8805,6277778.957,-0.5,51,1267.561,4816
324376.7526,6277739.216,-0.5,51,1305.871,4817
324368.3,6289136.067,0.32418,53,386.385,4818
324373.9673,6289683.175,9.996266,53,1357.536,4819
324425.8995,6289696.561,10.12085,53,1299.48,4820
324481.0296,6289707.515,10.63462,53,1542.743,4821
324525.8935,6289716.465,10.57264,53,1403.136,4822
324553.7167,6289739.743,10.877,53,1156.39,4823
324574.976,6289781.074,11.03043,53,1555.697,4824
324602.7196,6289824.703,11.43773,53,1709.765,4825
324477.881,6276628.844,2.747046,53,743.6974,4826
324464.0245,6276598.713,2.833434,53,703.6839,4827
324449.4849,6276569.796,2.41943,53,485.5955,4828
324435.2092,6276539.077,2.290137,53,399.34,4829
324423.4308,6276508.346,3.763115,53,416.77,4830
324412.1802,6276474.755,3.609332,53,598.7173,4831
324397.9517,6276446.372,0.4854836,53,540.3292,4832
324379.6172,6276420.062,4.554348,53,434.8803,4833
324359.3916,6276392.557,4.030673,53,443.4736,4834
324366.1366,6277701.627,-0.5,51,1204.226,4835
324355.2437,6277666.043,-0.6990747,51,1099.221,4836
324351.5453,6277631.011,-1.015342,51,918.912,4837
324365.2612,6277604.318,-2.375133,51,838.2402,4838
324395.0478,6277589.455,-1.676129,51,1010.646,4839
324354.183,6282734.346,9.195896,53,1309.427,4840
324387.8257,6282691.421,17.9399,53,1139.005,4841
324366.2756,6289639.768,10.12584,53,1708.257,4842
324411.5176,6289612.437,11.46099,53,1916.115,4843
324454.4008,6289584.271,10.73865,53,2119.234,4844
324496.7094,6289553.523,9.608456,53,2042.782,4845
324536.0988,6289521.52,11.19219,53,1850.691,4846
324345.552,6277598.67,2.359362,53,281.4441,4847
324340.5985,6282711.991,-0.8721379,51,1146.32,4848
324361.8897,6282668.654,-0.5692964,51,1200.818,4849
324379.1558,6282627.883,-0.1770029,51,1102.16,4850
324396.001,6282589.3,-0.5151219,51,1195.43,4851
324415.0263,6282548.153,-0.6106776,51,1298.195,4852
324444.8465,6282501.131,-0.6608589,51,1862.925,4853
324483.714,6282453.697,-0.4165503,51,1570.545,4854
324522.4335,6282409.501,-0.4271596,51,1648.695,4855
324559.9606,6282366.189,-0.5242192,51,1600.635,4856
324589.8082,6282318.463,-0.3445339,51,2080.39,4857
324610.3594,6282256.158,-0.4547111,51,1838.46,4858
324618.2673,6282200.589,-0.2666931,51,2412.175,4859
324634.3752,6282145.852,-0.351239,51,2996.33,4860
324658.2413,6282091.96,-0.513844,51,3392.28,4861
324338.59,6276366.897,3.114255,53,232.6085,4862
324330.895,6277636.757,1.669438,53,334.8773,4863
324333.7681,6289114.686,0.2247727,53,1288.47,4864
324379.5828,6291046.694,2.455665,53,12156.55,4865
324372.4453,6290930.912,2.667031,53,14799.29,4866
324483.0949,6291028.072,3.540267,53,11888.16,4867
324497.4647,6290916.468,1.552245,52,14453.72,4868
324584.5812,6291034.754,2.075255,53,9870.631,4869
324608.2245,6290933.593,1.171454,52,9751.781,4870
324679.9075,6291047.759,1.400023,52,9651.14,4871
324701.3801,6290949.536,0.6847259,52,9475.567,4872
324774.5862,6291065.155,0.6536963,52,9640.106,4873
324794.2395,6290966.822,0.5583502,52,9456.567,4874
324868.8648,6291084.405,0.8265343,52,9768.978,4875
324886.9981,6290984.362,0.5794272,52,9586.612,4876
324962.8637,6291104.89,0.7280167,52,10016.94,4877
324979.7483,6291001.831,0.5737985,52,9840.737,4878
325056.4482,6291126.968,0.5889884,52,10382.32,4879
325072.4,6291019.558,0.5484943,52,10219.16,4880
325149.4619,6291151.017,0.5794825,52,10841,4881
325164.7901,6291038.179,0.3038134,52,10696.66,4882
325241.832,6291177.119,0.5187654,52,11327.55,4883
325256.7264,6291058.505,0.1734618,52,11196.98,4884
324309.5,6282768.867,1.399267,53,641.675,4885
324312.7486,6282741.768,-0.2830999,51,907.89,4886
324328.8613,6289668.846,9.257085,53,1452.024,4887
324319.138,6289285.618,0.8546972,52,1477.318,4888
324346.5508,6289249.633,1.213176,52,1613.8,4889
324374.8728,6289212.083,1.846649,52,1889.504,4890
324345.5388,6289304.441,0.8,53,1496.823,4891
324375.7775,6289269.289,0.8254097,52,1596.925,4892
324406.6785,6289232.771,1.253392,52,1822.284,4893
324372.4291,6289322.191,0.7490887,53,1491.752,4894
324404.904,6289288.182,0.5080324,52,1593.029,4895
324437.778,6289253.018,1.061905,52,1810.536,4896
324400.8813,6289338.122,0.749,53,1504.57,4897
324436.1796,6289305.092,0.6148288,52,1619.727,4898
324471.6124,6289271.13,1.076765,52,1845.362,4899
324429.7776,6289353.153,0.7486526,53,1522.482,4900
324468.2226,6289320.808,0.5796908,52,1614.618,4901
324506.5317,6289287.777,1.144449,52,1804.941,4902
324458.3802,6289368.103,0.6,53,1533.355,4903
324499.3926,6289336.175,0.987887,52,1573.574,4904
324539.9762,6289303.819,1.345474,52,1699.997,4905
324487.3156,6289382.828,0.4513189,53,1612.795,4906
324531.4825,6289350.542,1.09845,52,1663.557,4907
324574.9233,6289318.104,1.007209,52,1795.959,4908
324516.6188,6289398.192,0.4133276,52,1755.484,4909
324565.0057,6289366.209,0.5384156,52,1902.231,4910
324612.3743,6289334.358,0.8381937,52,2128.113,4911
324544.1937,6289416.292,0.8573418,52,1889.408,4912
324596.9288,6289385.166,0.4391745,52,1961.235,4913
324648.2722,6289354.519,0.9618455,52,2108.684,4914
324570.7168,6289436.14,0.7500201,53,1965.668,4915
324626.7051,6289407.296,0.5186572,52,2167.511,4916
324681.0115,6289379.211,0.6047039,52,2432.657,4917
324590.2294,6289459.251,0.8611678,53,1874.561,4918
324649.866,6289434.24,0.3854941,52,2098.778,4919
324707.4631,6289410.269,0.7056749,51,2383.936,4920
324600.8442,6289484.79,0.8143893,53,1876.76,4921
324663.7347,6289463.301,0.4042082,52,2006.184,4922
324724.1992,6289443.093,0.6750305,52,2201.393,4923
324610.0166,6289510.807,1.055909,53,1910.976,4924
324673.9519,6289493.457,0.3685339,52,2097.475,4925
324735.2151,6289477.554,0.5723414,52,2344.704,4926
324617.0833,6289539.484,1.505563,53,2098.059,4927
324680.1553,6289526.529,0.6210042,52,2165.595,4928
324740.3022,6289515.191,0.520784,52,2323.869,4929
324621.993,6289571.473,1.084462,53,2082.786,4930
324681.0444,6289563.346,0.4595461,52,2210.56,4931
324737.1825,6289556.989,0.6495733,52,2445.566,4932
324500.7013,6276601.208,11.41886,53,695.8187,4933
324477.8081,6276580.75,10.35383,53,623.3249,4934
324461.3653,6276554.498,11.19178,53,636.3975,4935
324446.3358,6276526.42,10.71897,53,606.862,4936
324434.5059,6276497.45,14.90144,53,459.5745,4937
324425.8068,6276463.18,15.31927,53,609.4761,4938
324412.7709,6276432.369,7.001008,53,703.4545,4939
324393.2742,6276411.517,15.04977,53,533.6216,4940
324370.0091,6276383.813,11.21228,53,594.1572,4941
324343.1739,6276351.532,10.92133,53,965.3089,4942
324313.4465,6276318.741,8.155659,53,1145.333,4943
324302.8,6282708.233,1.121253,53,924.485,4944
324316.7638,6282679.792,1.544181,53,2023.019,4945
324336.8414,6282645.758,1.539661,53,1636.083,4946
324355.9533,6282609.751,0.8646074,53,1265.524,4947
324374.3793,6282571.801,0.6955738,52,1104.624,4948
324393.687,6282531.846,1.076927,52,1181.155,4949
324316.9161,6277632.606,2.05518,53,1075.79,4950
324318.4445,6277782.172,2.015779,53,1347.278,4951
324306.7816,6277747.591,1.907447,53,1382.144,4952
324299.8557,6277712.031,1.847307,53,1487.985,4953
324299.5614,6277676.217,1.923625,53,1211.276,4954
324354.4984,6277781.014,1.897247,53,1319.544,4955
324343.9469,6277744.734,1.865947,53,1291.112,4956
324335.2386,6277707.801,1.654619,53,1205.831,4957
324328.9621,6277670.55,1.619533,53,969.9236,4958
324295.2369,6289320.312,11.05683,53,1170.824,4959
324319.0036,6289339.17,12.70384,53,1224.434,4960
324343.1628,6289356.166,11.66465,53,1239.973,4961
324368.6616,6289370.871,12.03716,53,1253.695,4962
324395.7293,6289384.403,13.43558,53,1195.554,4963
324422.788,6289397.899,12.25319,53,1140.932,4964
324449.7675,6289411.519,11.17706,53,1078.343,4965
324476.5706,6289425.377,10.47164,53,1000.462,4966
324502.5395,6289440.048,11.9047,53,870.3237,4967
324527.9267,6289456.625,11.78865,53,728.2187,4968
324545.5841,6289478.104,11.73587,53,750.1287,4969
324439.3797,6276677.613,-0.3037933,51,647.8218,4970
324423.728,6276645.755,0.328088,53,647.1409,4971
324410.6823,6276613.087,0.3222647,51,610.8538,4972
324399.4067,6276579.924,0.03430763,51,575.3722,4973
324387.4396,6276546.599,0.1596232,51,567.5895,4974
324374.4837,6276513.716,1.069718,51,584.7586,4975
324360.0977,6276482.124,-0.3690939,51,559.1265,4976
324345.2793,6276450.754,0.1715198,53,528.5699,4977
324329.5069,6276418.535,-0.1208739,53,458.7309,4978
324310.4005,6276388.03,0.5267842,53,447.5204,4979
324285.9932,6276361.409,0.6162917,53,544.2445,4980
324451.9634,6276662.195,-0.5,51,642.3587,4981
324436.7442,6276630.399,-0.5,51,638.8254,4982
324423.8446,6276598.049,-0.5,51,606.2322,4983
324411.949,6276565.877,-0.5,51,571.1552,4984
324399.7366,6276533.544,-0.5,51,552.0842,4985
324386.929,6276500.942,-0.5,51,585.8745,4986
324372.1756,6276469.615,-0.5,51,556.4628,4987
324356.4251,6276439.796,-0.5,51,512.0219,4988
324339.1314,6276409.292,-0.5,51,462.7967,4989
324318.6372,6276377.896,-0.5,51,476.8932,4990
324293.3999,6276348.199,-0.5,51,575.2024,4991
324464.7152,6276646.912,-0.3043742,51,641.7123,4992
324449.9499,6276615.178,1.347487,51,638.2335,4993
324437.2159,6276583.152,-0.2462469,51,612.1935,4994
324424.7181,6276551.98,0.7082148,51,578.7627,4995
324412.2847,6276520.643,0.3716994,51,551.8715,4996
324399.6451,6276488.332,1.033588,51,604.3689,4997
324384.5424,6276457.273,-0.2977637,51,569.998,4998
324367.871,6276429.006,0.2778541,51,512.3299,4999
324349.076,6276400.22,1.585977,51,485.1334,5000
324327.2384,6276367.959,-0.06463923,51,528.6274,5001
324301.2017,6276335.199,2.051672,51,623.866,5002
324281,6289114.3,0.6580001,52,445.89,5003
324297.3202,6289098.227,0.405991,53,1192.685,5004
324296.4333,6289076.867,1.982985,53,469.855,5005
324289.5909,6277785.873,9.975054,53,825.3,5006
324276.5738,6277750.332,9.71685,53,696.6119,5007
324269.2685,6277713.188,9.419091,53,846.4658,5008
